Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status,Total_Income,Log_Loan_Amount,EMI,EMI_to_Income_Ratio
Male,Yes,0,Not Graduate,No,2454,2333.0,181.0,360.0,0.0,Urban,N,4787.0,5.204006687076795,0.5027776381173228,0.0012603572477499845
Male,Yes,0,Graduate,No,3593,4266.0,132.0,180.0,0.0,Rural,N,7859.0,4.890349128221754,0.7333329259261523,0.0011197345422359558
Male,Yes,1,Graduate,No,5468,1032.0,26.0,360.0,1.0,Semiurban,Y,6500.0,3.295836866004329,0.0722222021604994,0.00013333327168093338
Female,No,0,Graduate,No,2667,1625.0,84.0,360.0,1.0,Urban,Y,4292.0,4.442651256490317,0.23333326851853653,0.0006523761508320264
Male,Yes,3+,Graduate,Yes,10139,0.0,260.0,360.0,1.0,Semiurban,Y,10139.0,5.564520407322694,0.722222021604994,0.0008547848144312212
Male,Yes,0,Graduate,No,3887,2669.0,162.0,360.0,1.0,Semiurban,Y,6556.0,5.093750200806762,0.44999987500003474,0.0008236725917622493
Female,Yes,0,Graduate,No,4180,2306.0,182.0,360.0,1.0,Semiurban,Y,6486.0,5.209486152841421,0.5055554151234959,0.0009353474960013808
Male,Yes,2,Not Graduate,No,3675,242.0,108.0,360.0,1.0,Semiurban,Y,3917.0,4.6913478822291435,0.29999991666668985,0.0009190701805249072
Female,Yes,1,Graduate,Yes,19484,0.0,600.0,360.0,1.0,Semiurban,Y,19484.0,6.398594934535208,1.6666662037038324,0.0010264829199685117
Male,Yes,0,Graduate,No,5923,2054.0,211.0,360.0,1.0,Rural,Y,7977.0,5.356586274672012,0.5861109483025144,0.0008817011810942404
Male,No,0,Not Graduate,Yes,5800,0.0,132.0,360.0,1.0,Semiurban,Y,5800.0,4.890349128221754,0.3666665648148431,0.000758620321971333
Male,Yes,2,Graduate,No,8799,0.0,258.0,360.0,0.0,Urban,N,8799.0,5.556828061699537,0.716666467592648,0.0009773833888227876
Male,Yes,0,Not Graduate,No,4467,0.0,120.0,360.0,1.0,Rural,Y,4467.0,4.795790545596741,0.3333332407407665,0.0008954550737280299
Male,No,0,Graduate,No,3333,0.0,70.0,360.0,1.0,Urban,Y,3333.0,4.2626798770413155,0.19444439043211378,0.0007000695604866165
Male,Yes,3+,Graduate,No,3400,2500.0,123.0,360.0,0.0,Rural,N,5900.0,4.820281565605037,0.34166657175928566,0.000694914919866699
Female,No,0,Graduate,No,2378,0.0,9.0,360.0,1.0,Urban,N,2378.0,2.302585092994046,0.024999993055557487,0.00012615633527295522
Male,Yes,0,Graduate,No,3166,2064.0,104.0,360.0,0.0,Urban,N,5230.0,4.653960350157523,0.2888888086419976,0.0006628422386794044
Male,Yes,1,Graduate,No,3417,1750.0,186.0,360.0,1.0,Urban,Y,5167.0,5.231108616854587,0.5166665231481881,0.0011999219736543235
Male,Yes,0,Graduate,No,5116,1451.0,165.0,360.0,0.0,Urban,N,6567.0,5.111987788356544,0.45833320601855393,0.0008375205523371379
Male,Yes,2,Graduate,No,16666,0.0,275.0,360.0,1.0,Urban,Y,16666.0,5.62040086571715,0.7638886766975899,0.0005500218084930343
Male,Yes,2,Not Graduate,No,6125,1625.0,187.0,480.0,1.0,Semiurban,N,7750.0,5.236441962829949,0.3895832521701558,0.0006032255873769245
Male,Yes,3+,Graduate,No,6406,0.0,150.0,360.0,1.0,Semiurban,N,6406.0,5.017279836814924,0.4166665509259581,0.0007805179011067774
Male,Yes,2,Graduate,No,3159,461.0,108.0,84.0,1.0,Urban,Y,3620.0,4.6913478822291435,1.285712755103863,0.004262029819560932
Male,Yes,0,Graduate,No,3087,2210.0,136.0,360.0,0.0,Semiurban,N,5297.0,4.919980925828125,0.37777767283953534,0.0008558299126068584
Male,No,0,Graduate,No,3229,2739.0,110.0,360.0,1.0,Urban,Y,5968.0,4.709530201312334,0.30555547067903593,0.0006143875520917174
Male,Yes,1,Graduate,No,1782,2232.0,107.0,360.0,1.0,Rural,Y,4014.0,4.68213122712422,0.2972221396605168,0.0008885562056947571
Male,No,0,Graduate,No,3182,2917.0,161.0,360.0,1.0,Urban,Y,6099.0,5.087596335232384,0.4472220979938617,0.0008799252533228458
Male,Yes,2,Graduate,No,6540,0.0,205.0,360.0,1.0,Semiurban,Y,6540.0,5.327876168789581,0.569444286265476,0.0010448517096886332
Male,No,0,Graduate,No,1836,33837.0,90.0,360.0,1.0,Urban,N,35673.0,4.51085950651685,0.24999993055557487,8.409719019287052e-05
Female,Yes,0,Graduate,No,3166,0.0,36.0,360.0,1.0,Semiurban,Y,3166.0,3.6109179126442243,0.09999997222222995,0.00037902691466660203
Male,Yes,1,Graduate,No,1880,0.0,61.0,360.0,1.0,Rural,N,1880.0,4.127134385045092,0.16944439737655628,0.001081559292897619
Male,Yes,1,Graduate,No,2787,1917.0,146.0,360.0,0.0,Rural,N,4704.0,4.990432586778736,0.4055554429012659,0.0010345799475593653
Male,Yes,1,Graduate,No,4283,3000.0,172.0,84.0,1.0,Rural,N,7283.0,5.153291594497779,2.047616609980226,0.0033738013553756816
Male,Yes,0,Graduate,No,2297,1522.0,104.0,360.0,1.0,Urban,Y,3819.0,4.653960350157523,0.2888888086419976,0.0009077414544158749
Female,No,0,Not Graduate,No,2165,0.0,70.0,360.0,1.0,Semiurban,Y,2165.0,4.2626798770413155,0.19444439043211378,0.0010777512202697003
Male,No,0,Graduate,No,4750,0.0,94.0,360.0,1.0,Semiurban,Y,4750.0,4.553876891600541,0.2611110385802671,0.0006596487729230901
Male,Yes,2,Graduate,Yes,2726,0.0,106.0,360.0,0.0,Semiurban,N,2726.0,4.672828834461906,0.2944443626543437,0.0012961594998021735
Male,Yes,0,Graduate,No,3000,3416.0,56.0,180.0,1.0,Semiurban,Y,6416.0,4.04305126783455,0.31111093827170094,0.0005818782046456618
Male,Yes,2,Graduate,Yes,6000,0.0,205.0,240.0,1.0,Semiurban,N,6000.0,5.327876168789581,0.8541663107640372,0.0017083322798616184
Male,No,3+,Graduate,Yes,9357,0.0,292.0,360.0,1.0,Semiurban,Y,9357.0,5.680172609017068,0.8111108858025318,0.0010402190211999099
Male,Yes,0,Graduate,No,3859,3300.0,142.0,180.0,1.0,Rural,Y,7159.0,4.962844630259907,0.7888884506175274,0.0013223438777200274
Male,Yes,0,Graduate,Yes,16120,0.0,260.0,360.0,1.0,Urban,Y,16120.0,5.564520407322694,0.722222021604994,0.0005376342192369023
Male,No,0,Not Graduate,No,3833,0.0,110.0,360.0,1.0,Rural,Y,3833.0,4.709530201312334,0.30555547067903593,0.000956604356958832
Male,Yes,2,Not Graduate,Yes,6383,1000.0,187.0,360.0,1.0,Rural,N,7383.0,5.236441962829949,0.519444300154361,0.0008442815371413366
Male,No,0,Graduate,No,2987,0.0,88.0,360.0,0.0,Semiurban,N,2987.0,4.48863636973214,0.24444437654322876,0.0009820325879074789
Male,Yes,0,Graduate,Yes,9963,0.0,180.0,360.0,1.0,Rural,Y,9963.0,5.198497031265826,0.49999986111114975,0.0006022280046833476
Male,Yes,2,Graduate,No,5780,0.0,192.0,360.0,1.0,Urban,Y,5780.0,5.262690188904886,0.5333331851852263,0.001107265898530041
Female,No,3+,Graduate,No,416,41667.0,350.0,180.0,1.0,Urban,N,42083.0,5.860786223465865,1.944443364198131,0.0005544595134621143
Male,Yes,0,Not Graduate,No,2894,2792.0,155.0,360.0,1.0,Rural,Y,5686.0,5.049856007249537,0.4305554359568234,0.0009086641120444859
Male,Yes,3+,Graduate,No,5703,0.0,128.0,360.0,1.0,Urban,Y,5703.0,4.859812404361672,0.35555545679015094,0.0007481438863245919
Male,No,0,Graduate,No,3676,4301.0,172.0,360.0,1.0,Rural,Y,7977.0,5.153291594497779,0.4777776450617653,0.0007187327163422244
Female,Yes,1,Graduate,No,12000,0.0,496.0,360.0,1.0,Semiurban,Y,12000.0,6.208590026096629,1.3777773950618348,0.0013777772572841091
Male,Yes,0,Not Graduate,No,2400,3800.0,128.0,180.0,1.0,Urban,N,6200.0,4.859812404361672,0.7111107160496022,0.0013763430549973486
Male,Yes,1,Graduate,No,3400,2500.0,173.0,360.0,1.0,Semiurban,Y,5900.0,5.159055299214529,0.48055542206793833,0.00097740065964991
Male,Yes,2,Not Graduate,No,3987,1411.0,157.0,360.0,1.0,Rural,Y,5398.0,5.062595033026967,0.43611098996916947,0.0009694943898178523
Male,Yes,0,Graduate,No,3232,1950.0,108.0,360.0,1.0,Rural,Y,5182.0,4.6913478822291435,0.29999991666668985,0.0006947121123785688
Female,No,0,Graduate,No,2900,0.0,71.0,360.0,1.0,Rural,Y,2900.0,4.276666119016055,0.19722216743828683,0.0008160913896378532
Male,Yes,3+,Graduate,No,4106,0.0,40.0,180.0,1.0,Rural,Y,4106.0,3.713572066704308,0.22222209876550067,0.0006494555299170414
Male,Yes,1,Graduate,No,8072,240.0,253.0,360.0,1.0,Urban,Y,8312.0,5.537334267018537,0.7027775825617827,0.0010145969409558547
Male,Yes,2,Graduate,No,7583,0.0,187.0,360.0,1.0,Urban,Y,7583.0,5.236441962829949,0.519444300154361,0.0008220137960485004
Female,No,0,Graduate,Yes,4583,0.0,133.0,360.0,0.0,Semiurban,N,4583.0,4.897839799950911,0.3694443418210162,0.000967342557504064
